date,AAPL,IBM,MSFT
1996-08-06,0.711104,20.968703,5.3681220000000005
1996-08-07,0.740045,21.611532999999998,5.400594
1996-08-08,0.731776,21.779435999999997,5.422233
1996-08-09,0.7648510000000001,21.56356,5.389768
1996-08-12,0.760716,21.515588,5.422233
1996-08-13,0.744179,20.987892000000002,5.346476999999999
1996-08-14,0.752448,21.347685000000002,5.406004
1996-08-15,0.7359100000000001,21.275726000000002,5.416823
1996-08-16,0.744179,21.107823,5.3789419999999994
1996-08-19,0.781388,21.107823,5.346476999999999
1996-08-20,0.777254,21.203768,5.341067
1996-08-21,0.760716,21.539573999999998,5.346476999999999
1996-08-22,0.768985,21.611532999999998,5.411413
1996-08-23,0.7896569999999999,21.683491,5.33565
1996-08-26,0.797925,21.587546,5.319421
1996-08-27,0.822212,21.443629,5.400594
1996-08-28,0.822731,22.06727,5.438469
1996-08-29,0.8103279999999999,22.091256,5.373532
1996-08-30,0.802059,21.947339000000003,5.303185
1996-09-03,0.797925,22.115242000000002,5.341067
1996-09-04,0.797925,21.995310999999997,5.341067
1996-09-05,0.756582,21.707476999999997,5.259894
1996-09-06,0.760716,22.163214,5.303185
1996-09-09,0.727642,22.570979,5.406004
1996-09-10,0.711104,22.666923999999998,5.384358
1996-09-11,0.698701,22.642938,5.416823
1996-09-12,0.673895,22.499021,5.568343
1996-09-13,0.694567,23.434480999999998,5.671161
1996-09-16,0.740045,23.554412,5.692807
1996-09-17,0.760716,23.722315,5.795626
1996-09-18,0.777254,23.890218,5.909264
1996-09-19,0.773119,23.698329,5.963381
1996-09-20,0.756582,23.602384,5.97961
1996-09-23,0.740045,23.842246,5.963381
1996-09-24,0.744179,23.818259,5.9255
1996-09-25,0.740045,24.273997,5.871382
1996-09-26,0.740045,23.866232,5.714453
1996-09-27,0.737977,23.93819,5.817271
1996-09-30,0.733843,23.890218,5.709043
1996-10-01,0.814462,23.746301000000003,5.719862
1996-10-02,0.781388,24.154066,5.833507
1996-10-03,0.740045,23.986163,5.801035
1996-10-04,0.7545149999999999,24.297983,5.903854
1996-10-07,0.7648510000000001,24.537844,5.952555
1996-10-08,0.768985,24.633789,5.860563
1996-10-09,0.760716,24.226024,5.822680999999999
1996-10-10,0.799992,24.513858,5.790216
1996-10-11,0.802059,24.921623,5.936319
1996-10-14,0.835134,24.945609,5.9146730000000005
1996-10-15,0.835134,24.849664,6.012082
1996-10-16,0.851671,24.489872000000002,5.974201
1996-10-17,0.872343,24.106092999999998,5.865972
1996-10-18,0.878545,24.825678,5.833507
1996-10-21,0.8475370000000001,24.969595,5.801035
1996-10-22,0.822731,24.369941,5.736098
1996-10-23,0.818597,24.801692000000003,5.822680999999999
1996-10-24,0.818597,24.4419,5.9146730000000005
1996-10-25,0.8103279999999999,24.273997,5.906555
1996-10-28,0.8103279999999999,24.4419,5.9146730000000005
1996-10-29,0.768985,24.106092999999998,5.860563
1996-10-30,0.756582,24.25001,5.898437
1996-10-31,0.760716,24.75372,5.9417290000000005
1996-11-01,0.802059,24.465885999999998,5.947145
1996-11-04,0.806194,24.705747,5.974201
1996-11-05,0.843403,24.993581,6.125719999999999
1996-11-06,0.843403,25.662194,6.255594
1996-11-07,0.855806,25.734346,6.2123029999999995
1996-11-08,0.868209,25.8546,6.2123029999999995
1996-11-11,0.8599399999999999,25.878651,6.217712000000001
1996-11-12,0.835134,25.638143,6.136546
1996-11-13,0.84547,25.926753,6.27724
1996-11-14,0.8475370000000001,26.335615999999998,6.47746
1996-11-15,0.826865,27.898916999999997,6.450405
1996-11-18,0.818597,28.235628000000002,6.509932
1996-11-19,0.822731,29.654625,6.748035000000001
1996-11-20,0.826865,29.366016,6.63439
1996-11-21,0.8103279999999999,29.654625,6.509932
1996-11-22,0.835134,30.496403000000004,6.5153419999999995
1996-11-25,0.826865,30.328046999999998,6.6452160000000005
1996-11-26,0.802059,30.4002,6.656042
1996-11-27,0.8103279999999999,30.42425,6.7317979999999995
1996-11-29,0.797925,30.664758000000003,6.791326
1996-12-02,0.831,31.362231,6.829207000000001
1996-12-03,0.831,31.290079,6.696625
1996-12-04,0.826865,31.169825,6.63439
1996-12-05,0.826865,30.496403000000004,6.62357
1996-12-06,0.831,29.943234999999998,6.618161
1996-12-09,0.826865,30.785012,7.078129
1996-12-10,0.8103279999999999,30.352097999999998,7.088955
1996-12-11,0.793791,30.039438,7.2188289999999995
1996-12-12,0.7896569999999999,29.173609000000003,7.013192
1996-12-13,0.768985,29.414116999999997,6.926609
1996-12-16,0.748313,28.596390000000003,6.6452160000000005
1996-12-17,0.744179,29.221711,6.915789999999999
1996-12-18,0.7648510000000001,30.520453999999997,7.153885000000001
1996-12-19,0.7359100000000001,30.42425,7.3487029999999995
1996-12-20,0.777254,29.750828000000002,7.240467999999999
1996-12-23,0.768985,29.678676,7.251294000000001
1996-12-24,0.7648510000000001,29.967284999999997,7.3487029999999995
1996-12-26,0.760716,29.967284999999997,7.402814
1996-12-27,0.7648510000000001,29.847031,7.2945850000000005
1996-12-30,0.7193729999999999,29.558421999999997,7.229647999999999
1996-12-31,0.690433,29.149558000000003,7.153885000000001
1997-01-02,0.694567,29.48627,7.067303
1997-01-03,0.7193729999999999,30.616657,7.327050999999999
1997-01-06,0.591209,31.02552,7.305412
1997-01-07,0.578806,31.434384,7.359522
1997-01-08,0.58294,30.760960999999998,7.2188289999999995
1997-01-09,0.587074,31.145774,7.132246
1997-01-10,0.603612,31.362231,7.2945850000000005
1997-01-13,0.599477,31.530587,7.251294000000001
1997-01-14,0.591209,32.134865999999995,7.391994
1997-01-15,0.570537,31.674892,7.327050999999999
1997-01-16,0.5539999999999999,31.843246999999998,7.446105
1997-01-17,0.5539999999999999,31.795145,7.543507000000001
1997-01-20,0.5602010000000001,32.131857000000004,7.857372
1997-01-21,0.570537,32.324263,8.225349000000001
1997-01-22,0.56847,30.4002,8.430986
1997-01-23,0.570537,29.19766,8.203702999999999
1997-01-24,0.558134,28.957152,8.306522
1997-01-27,0.549866,28.043221999999997,8.322751
1997-01-28,0.549866,29.005253999999997,8.279459
1997-01-29,0.549866,30.087539000000003,8.420159
1997-01-30,0.5539999999999999,30.255895000000002,8.755664
1997-01-31,0.549866,30.183742,8.831427
1997-02-03,0.5395300000000001,29.79893,8.863899
1997-02-04,0.508522,29.558421999999997,8.928828999999999
1997-02-05,0.5043880000000001,28.620440999999996,8.517567999999999
1997-02-06,0.5291939999999999,28.157576000000002,8.409333
1997-02-07,0.522992,28.687942,8.690733
1997-02-10,0.516791,27.530781,8.463451
1997-02-11,0.518858,28.012931,8.528388
1997-02-12,0.520925,27.964715999999996,8.647442
1997-02-13,0.533328,28.229899,8.658261999999999
1997-02-14,0.5395300000000001,27.964715999999996,8.474277
1997-02-18,0.591209,28.012931,8.430986
1997-02-19,0.58294,27.699534000000003,8.441805
1997-02-20,0.5622689999999999,27.241490999999996,8.246994
1997-02-21,0.541597,26.542372999999998,8.225349000000001
1997-02-24,0.549866,27.747749,8.669081
1997-02-25,0.558134,28.254006,8.61497
1997-02-26,0.566403,28.326328999999998,8.679907
1997-02-27,0.5622689999999999,27.578996000000004,8.322751
1997-02-28,0.537463,27.723640999999997,8.441805
1997-03-03,0.533328,27.988823999999997,8.61497
1997-03-04,0.5457310000000001,27.940609000000002,8.582499
1997-03-05,0.5622689999999999,28.061146,8.734025
1997-03-06,0.549866,28.278114000000002,8.463451
1997-03-07,0.5457310000000001,27.916501,8.376868
1997-03-10,0.549866,28.181684000000004,8.658261999999999
1997-03-11,0.541597,28.157576000000002,8.517567999999999
1997-03-12,0.537463,27.940609000000002,8.550033
1997-03-13,0.541597,27.554888000000002,8.62579
1997-03-14,0.547798,27.699534000000003,8.571679
1997-03-17,0.5457310000000001,26.903986,8.701553
1997-03-18,0.537463,26.879878,8.62579
1997-03-19,0.533328,26.590588,8.376868
1997-03-20,0.570537,26.397728000000004,8.311931
1997-03-21,0.549866,25.553964999999998,8.138766
1997-03-24,0.5457310000000001,26.373620000000003,7.803255
