year,month,day,hour,air_temp,dew_point,wind_speed
2009,5,14,18,17.8,7.8,93.0
2009,5,14,19,18.9,8.3,77.0
2009,5,14,20,19.4,8.9,77.0
2009,5,14,21,19.4,8.3,67.0
2009,5,14,22,18.9,8.3,51.0
2009,5,14,23,18.3,8.3,57.0
2009,5,15,0,17.2,8.3,36.0
2009,5,15,1,13.9,8.3,21.0
2009,5,15,2,13.3,7.8,26.0
2009,5,15,3,12.2,7.8,0.0
2009,5,15,4,12.2,8.3,15.0
2009,5,15,5,11.7,8.3,15.0
2009,5,15,6,,,
2009,5,15,7,11.1,8.9,21.0
2009,5,15,8,11.7,8.9,15.0
2009,5,15,9,10.6,8.9,0.0
2009,5,15,10,11.7,9.4,26.0
2009,5,15,11,12.8,9.4,41.0
2009,5,15,12,13.9,9.4,51.0
2009,5,15,13,14.4,10.0,21.0
2009,5,15,14,16.1,10.0,26.0
2009,5,15,15,13.3,8.9,57.0
2009,5,15,16,13.9,8.3,31.0
2009,5,15,17,13.9,9.4,41.0
2009,5,15,18,13.9,10.0,26.0
2009,5,15,19,13.9,9.4,51.0
2009,5,15,20,12.2,10.0,41.0
2009,5,15,21,12.2,10.6,41.0
2009,5,15,22,12.0,10.0,36.0
2009,5,15,23,10.6,9.4,51.0
2009,5,16,0,11.0,9.0,41.0
2009,5,16,1,10.0,9.4,31.0
2009,5,16,2,10.0,9.0,36.0
2009,5,16,3,10.6,8.9,21.0
2009,5,16,4,10.0,8.3,26.0
2009,5,16,5,9.4,8.3,21.0
2009,5,16,6,,,
2009,5,16,7,13.3,11.7,46.0
2009,5,16,8,13.3,12.2,57.0
2009,5,16,9,13.9,12.8,51.0
2009,5,16,10,13.9,12.8,57.0
2009,5,16,11,13.9,12.8,62.0
2009,5,16,12,13.0,9.0,67.0
2009,5,16,13,13.9,8.3,72.0
2009,5,16,14,12.2,6.7,93.0
2009,5,16,15,12.2,5.0,88.0
2009,5,16,16,12.2,3.3,88.0
2009,5,16,17,13.9,2.8,72.0
2009,5,16,18,13.3,1.1,77.0
2009,5,16,19,13.9,0.0,77.0
2009,5,16,20,14.4,0.0,67.0
2009,5,16,21,15.6,0.6,82.0
2009,5,16,22,13.3,-0.6,67.0
2009,5,16,23,14.4,-1.1,62.0
2009,5,17,0,12.8,-3.3,77.0
2009,5,17,1,11.1,-3.3,41.0
2009,5,17,2,9.4,-2.2,31.0
2009,5,17,3,8.3,-2.8,31.0
2009,5,17,4,6.1,-2.2,15.0
2009,5,17,5,6.1,-2.8,26.0
2009,5,17,6,,,
2009,5,17,7,2.8,-2.2,21.0
2009,5,17,8,2.2,-2.8,26.0
2009,5,17,9,1.1,-2.8,15.0
2009,5,17,10,2.2,-2.8,21.0
2009,5,17,11,3.3,-2.8,15.0
2009,5,17,12,6.7,-0.6,31.0
2009,5,17,13,8.9,-1.7,31.0
2009,5,17,14,10.6,-2.2,26.0
2009,5,17,15,12.2,-4.4,0.0
2009,5,17,16,12.8,-6.1,0.0
2009,5,17,17,14.4,-5.0,31.0
2009,5,17,18,15.6,-5.0,41.0
2009,5,17,19,16.7,-3.3,51.0
2009,5,17,20,13.3,-3.3,67.0
2009,5,17,21,14.4,-2.8,51.0
2009,5,17,22,13.3,-3.9,51.0
2009,5,17,23,13.3,-3.9,46.0
2009,5,18,0,11.7,-4.4,46.0
2009,5,18,1,9.4,-2.8,36.0
2009,5,18,2,8.3,-2.8,31.0
2009,5,18,3,7.8,-1.7,26.0
2009,5,18,4,7.2,-2.2,31.0
2009,5,18,5,7.2,-1.7,21.0
2009,5,18,6,,,
2009,5,18,7,6.7,-2.2,26.0
2009,5,18,8,6.7,-1.7,26.0
2009,5,18,9,6.7,-1.7,26.0
2009,5,18,10,6.1,-2.2,31.0
2009,5,18,11,6.1,-1.1,26.0
2009,5,18,12,8.3,0.0,31.0
2009,5,18,13,11.7,-1.1,46.0
2009,5,18,14,14.4,-0.6,51.0
2009,5,18,15,15.0,-1.7,62.0
2009,5,18,16,16.7,-1.1,77.0
2009,5,18,17,17.2,-1.7,77.0
2009,5,18,18,18.3,-0.6,82.0
2009,5,18,19,17.8,-0.6,82.0
2009,5,18,20,17.8,-0.6,77.0
2009,5,18,21,17.2,0.0,77.0
2009,5,18,22,16.1,1.7,57.0
2009,5,18,23,17.2,1.7,77.0
2009,5,19,0,16.7,1.1,62.0
2009,5,19,1,16.1,0.6,51.0
2009,5,19,2,13.9,1.7,26.0
2009,5,19,3,12.8,2.8,31.0
2009,5,19,4,12.2,2.8,36.0
2009,5,19,5,12.2,2.8,46.0
2009,5,19,6,,,
2009,5,19,7,11.7,2.8,41.0
2009,5,19,8,12.2,2.8,46.0
2009,5,19,9,12.2,2.8,57.0
2009,5,19,10,12.2,2.8,51.0
2009,5,19,11,12.2,3.3,46.0
2009,5,19,12,13.3,3.9,62.0
2009,5,19,13,15.0,4.4,62.0
2009,5,19,14,17.8,6.7,57.0
2009,5,19,15,20.0,7.8,62.0
2009,5,19,16,21.7,8.9,51.0
2009,5,19,17,23.3,9.4,51.0
2009,5,19,18,24.4,10.6,82.0
2009,5,19,19,25.6,10.0,88.0
2009,5,19,20,26.1,10.6,57.0
2009,5,19,21,26.7,10.6,62.0
2009,5,19,22,26.7,10.6,62.0
2009,5,19,23,26.1,10.6,72.0
2009,5,20,0,25.6,9.4,72.0
2009,5,20,1,23.3,10.6,41.0
2009,5,20,2,22.2,10.0,51.0
2009,5,20,3,21.1,10.0,51.0
2009,5,20,4,21.1,9.4,62.0
2009,5,20,5,20.6,8.9,57.0
2009,5,20,6,,,
2009,5,20,7,18.9,8.3,51.0
2009,5,20,8,18.3,8.3,62.0
2009,5,20,9,17.2,8.9,46.0
2009,5,20,10,16.7,8.9,36.0
2009,5,20,11,16.1,8.9,46.0
2009,5,20,12,17.2,8.9,46.0
2009,5,20,13,19.4,8.9,67.0
2009,5,20,14,21.7,9.4,67.0
2009,5,20,15,22.8,10.0,67.0
2009,5,20,16,25.0,10.6,72.0
2009,5,20,17,25.6,10.6,82.0
2009,5,20,18,27.2,9.4,77.0
2009,5,20,19,27.8,8.3,62.0
2009,5,20,20,28.3,8.9,82.0
2009,5,20,21,28.3,7.2,93.0
2009,5,20,22,28.3,8.3,62.0
2009,5,20,23,27.8,7.8,67.0
2009,5,21,0,27.2,7.2,62.0
2009,5,21,1,25.6,6.7,51.0
2009,5,21,2,22.8,5.6,41.0
2009,5,21,3,21.1,6.1,41.0
2009,5,21,4,20.0,5.6,41.0
2009,5,21,5,19.4,6.7,41.0
2009,5,21,6,,,
2009,5,21,7,18.3,8.3,51.0
2009,5,21,8,18.3,8.3,57.0
2009,5,21,9,18.9,8.3,62.0
2009,5,21,10,18.3,8.3,57.0
2009,5,21,11,17.8,8.9,51.0
2009,5,21,12,18.3,9.4,62.0
2009,5,21,13,20.0,10.0,62.0
2009,5,21,14,22.2,10.6,88.0
2009,5,21,15,24.4,11.7,72.0
2009,5,21,16,25.6,11.1,88.0
2009,5,21,17,26.7,11.7,72.0
2009,5,21,18,27.8,11.1,82.0
2009,5,21,19,28.3,11.7,57.0
2009,5,21,20,28.3,10.6,77.0
2009,5,21,21,28.3,11.1,67.0
2009,5,21,22,28.3,11.1,82.0
2009,5,21,23,27.8,12.2,46.0
2009,5,22,0,24.0,12.0,77.0
2009,5,22,1,16.1,10.6,57.0
2009,5,22,2,13.9,9.4,67.0
2009,5,22,3,13.3,8.9,31.0
2009,5,22,4,13.3,9.4,46.0
2009,5,22,5,13.9,10.0,21.0
2009,5,22,6,,,
2009,5,22,7,14.4,11.1,26.0
2009,5,22,8,13.9,11.1,26.0
2009,5,22,9,14.4,11.1,51.0
2009,5,22,10,12.2,10.0,46.0
2009,5,22,11,12.8,9.4,31.0
2009,5,22,12,13.9,9.4,36.0
2009,5,22,13,14.4,7.8,57.0
2009,5,22,14,15.0,7.2,51.0
2009,5,22,15,15.6,7.8,46.0
2009,5,22,16,15.6,6.1,51.0
2009,5,22,17,15.6,6.1,51.0
2009,5,22,18,15.0,5.6,51.0
2009,5,22,19,15.0,6.7,51.0
2009,5,22,20,16.7,6.7,57.0
2009,5,22,21,17.2,6.1,57.0
2009,5,22,22,17.2,6.1,62.0
2009,5,22,23,16.7,5.6,62.0
2009,5,23,0,15.6,5.6,51.0
2009,5,23,1,12.8,5.6,31.0
2009,5,23,2,11.1,5.6,31.0
2009,5,23,3,10.0,5.6,15.0
2009,5,23,4,10.0,5.6,21.0
2009,5,23,5,9.4,5.6,21.0
2009,5,23,6,,,
2009,5,23,7,9.4,5.6,21.0
2009,5,23,8,8.9,5.6,0.0
2009,5,23,9,8.9,5.6,15.0
2009,5,23,10,9.4,6.1,15.0
2009,5,23,11,10.6,6.1,26.0
2009,5,23,12,11.7,7.8,15.0
2009,5,23,13,13.9,8.3,21.0
2009,5,23,14,16.7,9.4,0.0
2009,5,23,15,18.9,10.6,0.0
2009,5,23,16,21.1,12.8,15.0
2009,5,23,17,23.9,13.3,21.0
2009,5,23,18,24.4,13.3,31.0
2009,5,23,19,22.2,12.8,41.0
2009,5,23,20,22.2,13.9,36.0
2009,5,23,21,20.6,12.8,41.0
2009,5,23,22,18.3,13.3,36.0
2009,5,23,23,20.0,13.3,31.0
2009,5,24,0,17.2,12.8,31.0
2009,5,24,1,16.1,11.7,26.0
2009,5,24,2,12.8,10.6,21.0
2009,5,24,3,14.4,11.1,0.0
2009,5,24,4,15.0,12.2,15.0
2009,5,24,5,14.4,12.2,15.0
2009,5,24,6,,,
2009,5,24,7,13.9,12.2,15.0
2009,5,24,8,14.4,12.8,21.0
2009,5,24,9,13.3,12.2,26.0
2009,5,24,10,10.6,9.4,46.0
2009,5,24,11,10.6,8.9,36.0
2009,5,24,12,11.1,8.3,36.0
2009,5,24,13,12.8,8.3,31.0
2009,5,24,14,15.0,8.3,36.0
2009,5,24,15,17.8,9.4,46.0
2009,5,24,16,17.8,8.3,46.0
2009,5,24,17,18.3,8.9,51.0
2009,5,24,18,18.3,9.4,51.0
2009,5,24,19,18.9,8.9,51.0
2009,5,24,20,18.3,6.1,62.0
2009,5,24,21,18.3,5.0,67.0
2009,5,24,22,17.8,3.9,57.0
2009,5,24,23,16.7,0.0,62.0
2009,5,25,0,13.9,0.6,72.0
2009,5,25,1,12.2,0.0,51.0
2009,5,25,2,11.1,-0.6,41.0
2009,5,25,3,10.6,0.0,36.0
2009,5,25,4,10.6,0.0,41.0
2009,5,25,5,10.0,0.6,31.0
2009,5,25,6,,,
2009,5,25,7,10.6,2.8,36.0
2009,5,25,8,11.1,3.9,51.0
2009,5,25,9,11.1,5.0,57.0
2009,5,25,10,10.6,5.0,51.0
2009,5,25,11,11.1,3.9,46.0
2009,5,25,12,12.8,2.8,51.0
2009,5,25,13,12.2,3.3,67.0
2009,5,25,14,12.8,3.3,67.0
2009,5,25,15,13.9,3.9,72.0
2009,5,25,16,14.4,3.3,72.0
2009,5,25,17,16.7,2.8,67.0
2009,5,25,18,17.2,2.2,82.0
2009,5,25,19,17.8,2.8,72.0
2009,5,25,20,18.3,2.8,72.0
2009,5,25,21,17.2,2.2,57.0
2009,5,25,22,16.7,2.8,62.0
2009,5,25,23,16.1,3.9,57.0
2009,5,26,0,15.6,5.0,41.0
2009,5,26,1,14.4,5.6,51.0
2009,5,26,2,13.9,6.1,51.0
2009,5,26,3,14.4,6.1,46.0
2009,5,26,4,13.3,6.1,72.0
2009,5,26,5,12.8,5.0,77.0
2009,5,26,6,,,
2009,5,26,7,10.6,6.1,46.0
2009,5,26,8,10.6,6.1,57.0
2009,5,26,9,10.0,6.1,67.0
2009,5,26,10,8.9,7.2,57.0
2009,5,26,11,8.9,7.2,57.0
2009,5,26,12,8.9,7.2,62.0
2009,5,26,13,10.0,8.0,62.0
2009,5,26,14,10.0,7.8,57.0
2009,5,26,15,10.6,8.3,41.0
2009,5,26,16,12.2,8.9,46.0
2009,5,26,17,13.3,8.9,46.0
2009,5,26,18,14.4,8.9,46.0
2009,5,26,19,14.4,8.9,36.0
2009,5,26,20,15.6,10.0,31.0
2009,5,26,21,15.6,10.0,41.0
2009,5,26,22,15.6,10.6,36.0
2009,5,26,23,15.6,11.1,31.0
2009,5,27,0,14.4,10.6,26.0
2009,5,27,1,12.2,10.0,21.0
2009,5,27,2,11.1,10.0,26.0
2009,5,27,3,11.1,10.0,26.0
2009,5,27,4,11.1,10.0,21.0
2009,5,27,5,11.7,10.6,31.0
2009,5,27,6,,,
2009,5,27,7,11.1,10.6,26.0
2009,5,27,8,10.6,10.0,15.0
2009,5,27,9,10.6,10.0,26.0
2009,5,27,10,10.0,9.4,21.0
2009,5,27,11,10.0,8.9,26.0
2009,5,27,12,9.4,8.9,36.0
2009,5,27,13,8.9,8.3,36.0
2009,5,27,14,9.4,8.9,31.0
2009,5,27,15,9.4,8.9,31.0
2009,5,27,16,9.4,8.9,31.0
2009,5,27,17,11.0,10.0,26.0
2009,5,27,18,11.7,10.6,26.0
2009,5,27,19,11.7,10.6,31.0
2009,5,27,20,11.7,10.6,21.0
2009,5,27,21,11.7,10.6,31.0
2009,5,27,22,11.1,10.6,21.0
2009,5,27,23,11.1,10.6,0.0
2009,5,28,0,11.7,11.1,0.0
2009,5,28,1,12.2,11.7,21.0
2009,5,28,2,12.8,12.2,21.0
2009,5,28,3,12.8,11.7,41.0
2009,5,28,4,12.2,11.1,41.0
2009,5,28,5,12.2,11.1,36.0
2009,5,28,6,,,
2009,5,28,7,11.7,10.6,31.0
2009,5,28,8,11.7,10.6,36.0
2009,5,28,9,11.1,10.0,41.0
2009,5,28,10,11.7,10.0,36.0
2009,5,28,11,11.7,10.0,41.0
2009,5,28,12,11.7,10.0,36.0
2009,5,28,13,12.2,10.6,41.0
2009,5,28,14,13.3,10.6,51.0
2009,5,28,15,13.3,10.0,57.0
2009,5,28,16,13.3,10.0,51.0
2009,5,28,17,13.3,10.0,57.0
2009,5,28,18,13.9,10.6,62.0
2009,5,28,19,13.9,10.0,51.0
2009,5,28,20,13.9,10.6,31.0
2009,5,28,21,15.0,11.1,51.0
2009,5,28,22,16.7,11.1,41.0
2009,5,28,23,16.1,11.7,26.0
2009,5,29,0,16.7,12.2,15.0
2009,5,29,1,16.1,12.2,0.0
2009,5,29,2,15.6,11.7,15.0
2009,5,29,3,13.3,11.7,21.0
2009,5,29,4,12.8,11.1,26.0
2009,5,29,5,13.3,11.7,41.0
2009,5,29,6,,,
2009,5,29,7,12.8,11.7,41.0
2009,5,29,8,13.3,11.7,41.0
2009,5,29,9,12.8,11.1,41.0
2009,5,29,10,12.8,11.1,46.0
2009,5,29,11,13.3,11.7,51.0
2009,5,29,12,15.0,12.2,57.0
2009,5,29,13,17.2,12.2,41.0
2009,5,29,14,18.3,12.2,46.0
2009,5,29,15,17.8,11.7,31.0
2009,5,29,16,18.3,11.7,36.0
2009,5,29,17,16.7,10.6,31.0
2009,5,29,18,16.1,10.6,0.0
2009,5,29,19,16.1,11.1,46.0
2009,5,29,20,17.2,10.6,26.0
2009,5,29,21,15.6,6.7,62.0
2009,5,29,22,15.6,5.0,46.0
2009,5,29,23,15.0,5.0,31.0
2009,5,30,0,14.4,5.0,26.0
2009,5,30,1,13.3,5.0,15.0
2009,5,30,2,10.6,5.0,0.0
2009,5,30,3,10.0,5.0,21.0
2009,5,30,4,7.8,5.0,15.0
2009,5,30,5,9.4,6.1,31.0
2009,5,30,6,,,
2009,5,30,7,8.9,6.7,21.0
2009,5,30,8,7.8,6.1,21.0
2009,5,30,9,7.2,6.1,21.0
2009,5,30,10,9.4,6.1,31.0
2009,5,30,11,11.1,6.7,26.0
2009,5,30,12,11.7,7.8,21.0
2009,5,30,13,15.6,6.7,67.0
2009,5,30,14,15.6,8.3,67.0
2009,5,30,15,16.1,9.4,51.0
2009,5,30,16,18.9,8.9,46.0
2009,5,30,17,19.4,8.3,51.0
2009,5,30,18,18.3,8.9,31.0
2009,5,30,19,22.2,8.3,41.0
2009,5,30,20,22.8,8.3,67.0
2009,5,30,21,23.3,8.9,57.0
2009,5,30,22,23.3,8.9,57.0
2009,5,30,23,23.3,9.4,46.0
2009,5,31,0,22.8,7.8,51.0
2009,5,31,1,20.6,5.0,57.0
2009,5,31,2,18.3,3.3,46.0
2009,5,31,3,15.6,3.3,26.0
2009,5,31,4,11.7,4.4,36.0
2009,5,31,5,8.9,5.0,31.0
2009,5,31,6,,,
2009,5,31,7,7.2,3.9,15.0
2009,5,31,8,5.0,2.8,0.0
2009,5,31,9,3.9,3.3,0.0
2009,5,31,10,3.3,2.8,0.0
2009,5,31,11,3.9,3.3,0.0
2009,5,31,12,8.3,5.6,0.0
2009,5,31,13,11.1,6.1,0.0
2009,5,31,14,13.3,7.2,0.0
2009,5,31,15,15.6,7.8,15.0
2009,5,31,16,15.6,8.3,41.0
2009,5,31,17,16.1,7.8,51.0
2009,5,31,18,15.6,8.3,41.0
2009,5,31,19,16.1,8.3,51.0
2009,5,31,20,16.1,7.2,57.0
2009,5,31,21,15.6,3.3,57.0
2009,5,31,22,15.0,1.7,57.0
2009,5,31,23,14.4,1.1,57.0
2009,6,1,0,13.9,1.7,41.0
2009,6,1,1,13.3,2.8,21.0
2009,6,1,2,13.3,2.2,26.0
2009,6,1,3,13.9,1.7,41.0
2009,6,1,4,14.4,1.7,41.0
2009,6,1,5,14.4,2.8,41.0
2009,6,1,6,,,
2009,6,1,7,11.1,7.2,36.0
2009,6,1,8,11.1,8.3,0.0
2009,6,1,9,12.2,9.4,36.0
2009,6,1,10,13.9,12.8,57.0
2009,6,1,11,13.9,12.8,41.0
2009,6,1,12,15.0,13.3,51.0
2009,6,1,13,16.1,14.4,51.0
2009,6,1,14,18.3,15.0,51.0
2009,6,1,15,22.2,17.2,62.0
2009,6,1,16,24.4,17.2,93.0
2009,6,1,17,25.6,17.8,62.0
2009,6,1,18,26.1,17.8,41.0
2009,6,1,19,26.7,17.8,41.0
2009,6,1,20,21.7,16.1,67.0
2009,6,1,21,15.0,8.9,82.0
2009,6,1,22,13.9,8.9,77.0
2009,6,1,23,12.2,7.8,51.0
2009,6,2,0,11.7,7.2,46.0
2009,6,2,1,10.0,6.1,72.0
2009,6,2,2,10.0,5.0,51.0
2009,6,2,3,10.0,4.4,36.0
2009,6,2,4,11.1,3.9,46.0
2009,6,2,5,9.4,4.4,26.0
2009,6,2,6,,,
2009,6,2,7,7.8,4.4,51.0
2009,6,2,8,7.8,4.4,36.0
2009,6,2,9,7.8,4.4,41.0
2009,6,2,10,7.8,5.0,36.0
2009,6,2,11,8.3,5.0,36.0
2009,6,2,12,8.3,5.6,36.0
2009,6,2,13,9.4,6.1,26.0
2009,6,2,14,9.4,6.1,31.0
2009,6,2,15,10.0,6.1,15.0
2009,6,2,16,10.6,7.2,26.0
2009,6,2,17,11.1,7.8,15.0
2009,6,2,18,11.0,8.0,21.0
2009,6,2,19,13.3,8.9,21.0
2009,6,2,20,14.4,9.4,31.0
2009,6,2,21,15.0,8.9,21.0
2009,6,2,22,14.4,9.4,31.0
2009,6,2,23,13.9,8.9,26.0
2009,6,3,0,13.3,8.9,21.0
2009,6,3,1,12.2,8.3,21.0
2009,6,3,2,10.0,7.8,15.0
2009,6,3,3,10.6,7.8,15.0
2009,6,3,4,8.9,7.8,0.0
2009,6,3,5,8.3,7.2,0.0
2009,6,3,6,,,
2009,6,3,7,8.9,7.8,15.0
2009,6,3,8,8.9,7.2,0.0
2009,6,3,9,8.3,6.7,51.0
2009,6,3,10,7.8,5.6,36.0
2009,6,3,11,8.3,5.6,41.0
2009,6,3,12,10.0,6.1,36.0
2009,6,3,13,11.1,6.1,57.0
2009,6,3,14,12.8,3.9,82.0
2009,6,3,15,13.9,3.9,72.0
2009,6,3,16,14.4,3.3,62.0
2009,6,3,17,14.4,2.8,62.0
2009,6,3,18,15.0,2.8,72.0
2009,6,3,19,15.6,2.2,72.0
2009,6,3,20,15.6,1.7,72.0
2009,6,3,21,15.6,1.7,62.0
2009,6,3,22,15.0,2.8,62.0
2009,6,3,23,14.4,2.2,51.0
2009,6,4,0,12.8,1.7,46.0
2009,6,4,1,11.1,1.7,31.0
2009,6,4,2,8.9,1.1,31.0
2009,6,4,3,7.8,1.1,21.0
2009,6,4,4,7.2,1.7,21.0
2009,6,4,5,6.1,1.1,15.0
2009,6,4,6,,,
2009,6,4,7,3.3,0.6,0.0
2009,6,4,8,6.1,1.1,0.0
2009,6,4,9,5.6,1.1,26.0
2009,6,4,10,5.0,1.1,15.0
2009,6,4,11,5.0,1.1,15.0
2009,6,4,12,8.3,2.8,15.0
2009,6,4,13,11.7,3.3,26.0
2009,6,4,14,13.9,3.3,0.0
2009,6,4,15,15.6,1.1,21.0
2009,6,4,16,16.7,3.9,31.0
2009,6,4,17,17.8,3.3,36.0
2009,6,4,18,17.2,-2.8,41.0
2009,6,4,19,17.8,-3.3,31.0
2009,6,4,20,17.8,-0.6,36.0
2009,6,4,21,18.3,-1.1,36.0
2009,6,4,22,17.8,-1.7,26.0
2009,6,4,23,17.2,-1.1,36.0
2009,6,5,0,15.6,-0.6,36.0
2009,6,5,1,13.9,-1.1,26.0
2009,6,5,2,10.6,1.1,21.0
2009,6,5,3,10.6,1.7,15.0
2009,6,5,4,6.7,2.2,15.0
2009,6,5,5,8.3,1.7,0.0
2009,6,5,6,,,
2009,6,5,7,6.1,2.2,15.0
2009,6,5,8,7.2,2.2,21.0
2009,6,5,9,6.1,2.2,15.0
2009,6,5,10,8.9,2.8,0.0
2009,6,5,11,8.9,3.9,15.0
2009,6,5,12,11.7,5.6,21.0
2009,6,5,13,15.6,5.0,46.0
2009,6,5,14,18.3,6.1,41.0
2009,6,5,15,20.6,7.2,62.0
2009,6,5,16,22.2,8.9,72.0
2009,6,5,17,23.3,8.3,51.0
2009,6,5,18,25.0,8.9,72.0
2009,6,5,19,25.6,7.8,62.0
2009,6,5,20,24.4,7.8,67.0
2009,6,5,21,25.6,8.9,77.0
2009,6,5,22,24.4,8.3,57.0
2009,6,5,23,25.0,8.3,46.0
2009,6,6,0,23.9,8.9,51.0
2009,6,6,1,20.0,10.0,21.0
2009,6,6,2,19.4,9.4,26.0
2009,6,6,3,16.7,9.4,21.0
2009,6,6,4,14.4,9.4,31.0
2009,6,6,5,15.0,10.0,31.0
2009,6,6,6,,,
2009,6,6,7,15.0,7.8,62.0
2009,6,6,8,10.6,6.7,51.0
2009,6,6,9,10.6,5.6,36.0
2009,6,6,10,10.0,5.0,46.0
2009,6,6,11,10.0,5.0,31.0
2009,6,6,12,11.7,5.6,31.0
2009,6,6,13,13.3,5.6,72.0
2009,6,6,14,13.9,6.1,62.0
2009,6,6,15,14.4,6.7,51.0
2009,6,6,16,14.4,6.7,51.0
2009,6,6,17,13.3,6.7,57.0
2009,6,6,18,13.3,6.1,51.0
2009,6,6,19,11.1,7.2,41.0
2009,6,6,20,10.6,5.6,41.0
2009,6,6,21,10.0,5.6,36.0
2009,6,6,22,10.0,6.1,41.0
2009,6,6,23,10.0,6.1,41.0
2009,6,7,0,9.4,6.1,46.0
2009,6,7,1,8.9,5.6,31.0
2009,6,7,2,9.4,6.1,26.0
2009,6,7,3,10.6,7.2,26.0
2009,6,7,4,10.6,7.2,31.0
2009,6,7,5,10.6,7.8,0.0
2009,6,7,6,,,
2009,6,7,7,11.1,8.9,15.0
2009,6,7,8,11.7,8.9,0.0
2009,6,7,9,12.2,9.4,0.0
2009,6,7,10,13.3,10.0,0.0
2009,6,7,11,12.2,10.0,15.0
2009,6,7,12,12.8,10.6,15.0
2009,6,7,13,13.3,11.1,15.0
2009,6,7,14,13.9,11.1,26.0
2009,6,7,15,14.4,11.7,15.0
2009,6,7,16,13.9,10.6,51.0
2009,6,7,17,15.0,10.6,46.0
2009,6,7,18,16.1,11.1,41.0
2009,6,7,19,16.1,11.1,46.0
2009,6,7,20,15.6,10.6,41.0
2009,6,7,21,16.1,10.6,15.0
2009,6,7,22,15.6,10.0,46.0
2009,6,7,23,16.7,10.6,41.0
2009,6,8,0,15.0,10.0,41.0
2009,6,8,1,12.2,8.9,46.0
2009,6,8,2,11.1,8.9,31.0
2009,6,8,3,10.0,8.9,31.0
2009,6,8,4,10.0,8.9,36.0
2009,6,8,5,10.0,9.4,15.0
2009,6,8,6,,,
2009,6,8,7,10.6,10.0,21.0
2009,6,8,8,11.7,10.6,31.0
2009,6,8,9,11.1,10.6,15.0
2009,6,8,10,11.1,10.0,46.0
2009,6,8,11,10.6,9.4,21.0
2009,6,8,12,10.0,9.4,21.0
2009,6,8,13,11.0,10.0,15.0
2009,6,8,14,12.2,11.1,15.0
2009,6,8,15,11.7,11.1,46.0
2009,6,8,16,13.9,12.8,46.0
2009,6,8,17,15.0,13.3,21.0
2009,6,8,18,16.1,14.4,0.0
2009,6,8,19,21.1,17.2,21.0
2009,6,8,20,24.4,18.3,57.0
2009,6,8,21,25.6,17.2,72.0
2009,6,8,22,16.7,15.6,36.0
2009,6,8,23,20.6,16.7,77.0
2009,6,9,0,20.6,15.6,51.0
2009,6,9,1,18.9,15.0,36.0
2009,6,9,2,16.7,13.9,0.0
2009,6,9,3,15.0,13.3,15.0
2009,6,9,4,14.4,13.3,0.0
2009,6,9,5,13.9,12.8,15.0
2009,6,9,6,,,
2009,6,9,7,16.1,13.3,21.0
2009,6,9,8,14.4,12.2,36.0
2009,6,9,9,13.9,12.2,31.0
2009,6,9,10,13.9,11.7,31.0
2009,6,9,11,13.9,10.6,31.0
2009,6,9,12,13.9,11.7,21.0
2009,6,9,13,13.9,11.7,46.0
2009,6,9,14,13.9,11.1,31.0
2009,6,9,15,13.3,10.0,31.0
2009,6,9,16,14.0,10.0,36.0
2009,6,9,17,14.4,9.4,21.0
2009,6,9,18,15.6,10.6,21.0
2009,6,9,19,16.7,10.6,21.0
2009,6,9,20,19.0,11.0,21.0
2009,6,9,21,15.6,10.6,51.0
2009,6,9,22,15.0,10.0,51.0
2009,6,9,23,13.3,8.9,41.0
2009,6,10,0,12.8,8.9,36.0
2009,6,10,1,11.7,8.3,26.0
2009,6,10,2,11.7,8.3,26.0
2009,6,10,3,11.7,7.8,21.0
2009,6,10,4,11.1,8.9,26.0
2009,6,10,5,11.7,7.8,21.0
2009,6,10,6,,,
2009,6,10,7,11.1,8.9,0.0
2009,6,10,8,11.1,8.9,26.0
2009,6,10,9,11.1,8.3,21.0
2009,6,10,10,11.1,8.3,21.0
2009,6,10,11,11.1,8.3,21.0
2009,6,10,12,11.1,8.3,31.0
2009,6,10,13,12.8,8.9,36.0
2009,6,10,14,13.9,8.9,41.0
2009,6,10,15,15.0,8.9,36.0
2009,6,10,16,15.6,9.4,31.0
2009,6,10,17,16.7,10.0,41.0
2009,6,10,18,16.7,10.0,46.0
2009,6,10,19,16.7,10.0,46.0
2009,6,10,20,16.7,9.4,41.0
2009,6,10,21,16.7,9.4,41.0
2009,6,10,22,16.7,9.4,26.0
2009,6,10,23,17.8,10.0,41.0
2009,6,11,0,16.1,8.9,31.0
2009,6,11,1,14.4,7.8,46.0
2009,6,11,2,12.8,7.2,36.0
2009,6,11,3,12.2,7.8,31.0
2009,6,11,4,12.2,7.8,21.0
2009,6,11,5,12.2,7.8,15.0
2009,6,11,6,,,
2009,6,11,7,12.8,7.8,26.0
2009,6,11,8,13.3,8.3,15.0
2009,6,11,9,12.8,7.8,21.0
2009,6,11,10,12.8,8.3,41.0
2009,6,11,11,12.8,8.9,36.0
2009,6,11,12,12.2,8.3,41.0
2009,6,11,13,12.2,8.9,46.0
2009,6,11,14,12.8,9.4,36.0
2009,6,11,15,13.9,10.0,41.0
2009,6,11,16,15.0,11.1,36.0
2009,6,11,17,14.4,11.1,41.0
2009,6,11,18,15.6,11.1,51.0
2009,6,11,19,17.2,11.7,51.0
